,name,psnr,ssim
0,BSD68\test001,28.47802562750633,0.9005430163429702
1,BSD68\test002,32.849963716764066,0.9577068462079156
2,BSD68\test003,32.76853155884279,0.9555081240843387
3,BSD68\test004,33.48946303715693,0.9547894576507875
4,BSD68\test005,30.336863831245168,0.9368797757584676
5,BSD68\test006,35.42431669990571,0.9674191376262586
6,BSD68\test007,31.438274334847243,0.9418793085189596
7,BSD68\test008,29.110728880643638,0.919737887400816
8,BSD68\test009,31.723953208258195,0.9458938647259358
9,BSD68\test010,32.324293817845906,0.9411084064913913
10,BSD68\test011,32.05415528849746,0.9607554068783627
11,BSD68\test012,31.070142726790543,0.9297482847932469
12,BSD68\test013,32.1978359219448,0.9428444512240021
13,BSD68\test014,33.488052113762954,0.9547222775413725
14,BSD68\test015,30.006225424165578,0.9269789822480753
15,BSD68\test016,31.160090774959613,0.952004518202328
16,BSD68\test017,35.14884227818913,0.958941793702305
17,BSD68\test018,35.543725315375255,0.968545266271721
18,BSD68\test019,30.928581136799576,0.9373864518762636
19,BSD68\test020,31.712102567167435,0.9489108047119125
20,BSD68\test021,29.52288022456269,0.9561802639586008
21,BSD68\test022,29.931100103621382,0.9339790514889893
22,BSD68\test023,31.987127156788297,0.9582738781990024
23,BSD68\test024,31.58222677309004,0.9543202501330227
24,BSD68\test025,32.32586018834639,0.9704945477524793
25,BSD68\test026,31.11116909049008,0.9323219933007222
26,BSD68\test027,32.573391521587716,0.944783012739385
27,BSD68\test028,35.69549402513355,0.9643992706444078
28,BSD68\test029,27.658499786477023,0.9401457503164551
29,BSD68\test030,32.524583167272965,0.940305742642668
30,BSD68\test031,27.644333400552476,0.9300545316844355
31,BSD68\test032,29.485842760441706,0.9344570998883707
32,BSD68\test033,30.807839031372716,0.9630844916504486
33,BSD68\test034,35.57244707697977,0.9594367562366715
34,BSD68\test035,30.676527701110565,0.9304714696049634
35,BSD68\test036,29.29869607269374,0.8410163539378664
36,BSD68\test037,30.886827988141317,0.9224993153191448
37,BSD68\test038,31.825566389896732,0.9366749791182014
38,BSD68\test039,36.50016677062601,0.9781960362738936
39,BSD68\test040,31.85819655793836,0.9305778140052198
40,BSD68\test041,30.666784202891705,0.9376249215166855
41,BSD68\test042,32.301325905437785,0.941814094009058
42,BSD68\test043,33.32595657451189,0.9651196853341323
43,BSD68\test044,30.81236060025092,0.9512547059586208
44,BSD68\test045,36.02039144716184,0.9621212658091466
45,BSD68\test046,29.2339541206361,0.9245798348457007
46,BSD68\test047,29.419381291459658,0.9248973872477209
47,BSD68\test048,33.104542599222945,0.9738200716139234
48,BSD68\test049,33.567269948261234,0.941152106472663
49,BSD68\test050,29.505705767616817,0.921061199613631
50,BSD68\test051,31.263731449867528,0.936510985123515
51,BSD68\test052,34.13851855960084,0.9463303120918128
52,BSD68\test053,33.22525724437974,0.9292649417986777
53,BSD68\test054,31.901802286292565,0.9440393134429619
54,BSD68\test055,30.372467056069688,0.929332611788526
55,BSD68\test056,27.05864924089662,0.9155817468015615
56,BSD68\test057,30.902318284715435,0.9356256797985593
57,BSD68\test058,32.75192774551086,0.9277511033915369
58,BSD68\test059,32.458531812975544,0.9282557108942612
59,BSD68\test060,33.18072465509681,0.935682438583619
60,BSD68\test061,32.72099520933884,0.9382773156188833
61,BSD68\test062,36.72445742436942,0.9803851413888255
62,BSD68\test063,29.510448681640817,0.9389245953479416
63,BSD68\test064,29.12100906637648,0.8997402453656985
64,BSD68\test065,31.53956055181057,0.9400242453226125
65,BSD68\test066,40.97184367211401,0.9913726778606426
66,BSD68\test067,27.70045769184768,0.9422287863683702
67,BSD68\test068,29.22776326437561,0.9496338694679369
68,Average,31.815457064742954,0.942299759765141
