,name,psnr,ssim
0,Set12\01,32.702383139773666,0.9566444107576435
1,Set12\02,35.113530845043044,0.9576117854944234
2,Set12\03,33.35689690243368,0.9606235523211737
3,Set12\04,32.28471273108952,0.9558866753128112
4,Set12\05,33.35414067270274,0.9753048421924636
5,Set12\06,31.805091087419896,0.9573086529783966
6,Set12\07,31.964810716000663,0.953660230194401
7,Set12\08,34.69821631705658,0.9603677965408038
8,Set12\09,32.72936069607583,0.9612681829795195
9,Set12\10,32.50675879003032,0.9389061478364069
10,Set12\11,32.482679594445266,0.9422424499449542
11,Set12\12,32.54609907045222,0.9456012734509102
12,Average,32.96205671354361,0.9554521666669924
